"label","name","super_class","is_extendable","sys_updated_on"
"CMDB Policy Type","cmdb_policy_type","Application File","true","2024-12-02 18:04:25"
"CMDB Policy Type Categories","cmdb_policy_type_categories","Application File","true","2024-12-02 18:04:25"
"Printer Instance","cmdb_printer_instance","","false","2024-12-02 17:32:40"
"Printer Instance","cmdb_print_queue_instance","","false","2024-12-02 17:34:21"
"CMDB Properties","cmdb_properties","","false","2024-12-02 17:39:42"
"Query Builder Results","cmdb_qb_result_base","","true","2024-12-02 17:34:34"
"cmdb_qb_result_base$par1","cmdb_qb_result_base$par1","","false","2024-12-02 17:34:34"
"Query Builder Result Table","cmdb_qb_table_mapping","","false","2024-12-02 17:34:14"
"CMDB Recommended Field","cmdb_recommended_fields","Application File","false","2024-12-02 17:31:41"
"Reconciliation Definition","cmdb_reconciliation_definition","Application File","false","2024-12-02 17:36:32"
"Reconciliation Definition Mapping","cmdb_reconciliation_definition_mapping","Application File","false","2024-12-02 17:32:33"
"Direct Relationships","cmdb_related","","false","2024-12-02 17:34:11"
"Related Entry","cmdb_related_entry","Application File","false","2024-12-02 17:32:17"
"CI Relation Attributes","cmdb_rel_attributes","","false","2024-12-02 17:39:11"
"CI Relationship","cmdb_rel_ci","","false","2024-12-02 17:39:11"
"CI Relation Filter","cmdb_rel_filter","Application File","false","2024-12-02 17:37:11"
"Group Relationship","cmdb_rel_group","","false","2024-12-02 17:35:37"
"CI/Group Relationship Type","cmdb_rel_group_type","Application File","false","2024-12-02 17:33:22"
"People Relationship","cmdb_rel_person","","false","2024-12-02 17:36:01"
"CI Relationship Rollup","cmdb_rel_rollup","Application File","false","2024-12-02 17:35:18"
"Teams","cmdb_rel_team","","false","2024-12-02 17:33:16"
"CI Relationship Type","cmdb_rel_type","Application File","false","2024-12-02 17:34:09"
"CI Relationship Type Rule Definition","cmdb_rel_type_rule_definitions","Application File","false","2024-12-02 17:31:35"
"Suggested Relationship","cmdb_rel_type_suggest","Application File","false","2024-12-02 17:34:02"
"CI/User Relationship Type","cmdb_rel_user_type","Application File","false","2024-12-02 17:34:24"
"Resource Location","cmdb_resource_location","","false","2024-12-02 17:32:12"
"CMDB Retirement Custom Definition","cmdb_retirement_custom_definitions","Application File","false","2024-12-02 17:33:59"
"Running Process","cmdb_running_process","","false","2024-12-02 17:33:41"
"Secondary Volume","cmdb_secondary_volume","","false","2024-12-02 17:37:04"
"Serial Number","cmdb_serial_number","","false","2024-12-02 17:32:18"
"Service Model Lifecycle","cmdb_service_model_lifecycle","Model Lifecycle","false","2024-12-02 17:31:24"
"Service Model","cmdb_service_product_model","Product Model","false","2024-12-02 17:31:23"
"Software Instance","cmdb_software_instance","","false","2024-12-02 17:32:02"
"Software Model","cmdb_software_product_model","Product Model","false","2024-12-02 17:31:23"
"Storage Access Policy Rule","cmdb_storage_accesspolicy_rule","","false","2024-12-02 17:35:31"
"Subscribers","cmdb_subscriber","","false","2024-12-02 17:35:35"
"Switch Port","cmdb_switch_port","","false","2024-12-02 17:33:32"
"Software License Calculation","cmdb_sw_license_calculation","","false","2024-12-02 17:31:24"
"CMDB Task To Archive Chunk","cmdb_task_to_archive_chunk","","true","2024-12-02 18:04:24"
"TCP Connection","cmdb_tcp","","false","2024-12-02 17:37:00"
"TCP Connection (Deprecated)","cmdb_tcp_connection","","false","2024-12-02 17:32:59"
"TCP Half-connection","cmdb_tcp_half","","false","2024-12-02 17:32:52"
"CMDB View","cmdb_view","Application File","false","2024-12-02 17:34:28"
"CMDB View Instance","cmdb_view_instance","Application File","false","2024-12-02 17:33:14"
"Volume Autosize Mode","cmdb_volume_autosize_mode","","false","2024-12-02 17:33:25"
"Volume Security Style","cmdb_volume_security_style","","false","2024-12-02 17:34:35"
"Building","cmn_building","","false","2024-12-02 17:23:29"
"Help Context","cmn_context_help","Application File","false","2024-12-02 17:27:07"
"Map Coordinates Refresh Configuration","cmn_coordinate_refresh_config","Application File","false","2024-12-02 17:43:20"
"Cost Center","cmn_cost_center","","false","2024-12-02 17:23:29"
"Department","cmn_department","","false","2024-12-02 17:23:29"
"Location","cmn_location","","false","2024-12-02 17:23:28"
"Map Coordinate Definition","cmn_map_coordinate_definition","Map Item","false","2024-12-02 17:43:21"
"Map Data Item","cmn_map_data_item","Map Item","false","2024-12-02 17:43:22"
"Map Page Filter","cmn_map_filter","Map Item","false","2024-12-02 17:43:21"
"Map Filter Data Mapping","cmn_map_filter_data_mapping","Application File","false","2024-12-02 17:43:22"
"Map Page Filter Item","cmn_map_filter_item","Map Item","false","2024-12-02 17:43:21"
"Map Item","cmn_map_item","Application File","true","2024-12-02 17:43:20"
"Map Page Marker","cmn_map_marker","Map Item","false","2024-12-02 17:43:22"
"Map Marker Click Action","cmn_map_marker_click_action","Map Item","false","2024-12-02 17:43:22"
"Map Marker Icon","cmn_map_marker_icon","Map Item","false","2024-12-02 17:43:21"
"Map Page","cmn_map_page","Application File","false","2024-12-02 17:43:21"
"Notification Device","cmn_notif_device","","false","2024-12-02 17:25:31"
"Notification Device Variable","cmn_notif_device_variable","","false","2024-12-02 17:25:31"
"Group Member","cmn_notif_grmember","","false","2024-12-02 17:25:31"
"Notification Group","cmn_notif_group","","false","2024-12-02 17:25:31"
"Notification Messages","cmn_notif_message","","false","2024-12-02 17:25:31"
"Notification Service Provider","cmn_notif_service_provider","Application File","false","2024-12-02 17:25:31"
"Other Schedule","cmn_other_schedule","","false","2024-12-02 17:40:24"
"Relative Duration","cmn_relative_duration","Application File","false","2024-12-02 17:40:27"
"Shift","cmn_rota","","false","2024-12-02 17:59:24"
"Shift Contact Preference","cmn_rota_contact_preference","","false","2024-12-02 17:59:25"
"Rotation Escalation","cmn_rota_escalation","","false","2024-12-02 17:59:24"
"Shift Escalation Set","cmn_rota_escalation_set","","false","2024-12-02 17:59:19"
"Shift Escalation Step Definition","cmn_rota_esc_step_def","","false","2024-12-02 17:59:18"
"On-call Member","cmn_rota_member","","false","2024-12-02 17:59:26"
"Shift Response Cache","cmn_rota_resp_cache","","false","2024-12-02 17:59:19"
"Roster","cmn_rota_roster","","false","2024-12-02 17:59:25"
"Schedule","cmn_schedule","Business Calendar","true","2024-12-02 17:40:25"
"Blackout Schedule","cmn_schedule_blackout","Condition Schedule","false","2024-12-02 17:52:50"
"Condition Schedule","cmn_schedule_condition","Schedule","true","2024-12-02 17:52:50"
"Maintenance Schedule","cmn_schedule_maintenance","Condition Schedule","false","2024-12-02 17:52:50"
"Schedule Page","cmn_schedule_page","Application File","false","2024-12-02 17:40:23"
"Schedule Entry","cmn_schedule_span","Business Calendar Entry","true","2024-12-02 17:40:24"
"Timeline Page","cmn_timeline_page","Application File","true","2024-12-02 17:40:24"
"Timeline Page Span Style","cmn_timeline_page_style","Application File","false","2024-12-02 17:40:23"
"Timeline Sub Item","cmn_timeline_sub_item","Timeline Page","false","2024-12-02 17:40:24"
"User Schedule","cmn_user_schedule","","true","2024-12-02 17:40:23"
"Collaborator","collaborator","","false","2024-12-02 17:28:09"
"Column Renderer","column_renderer","Macro","false","2024-12-02 17:28:13"
"Automation Pipeline Command Filter","command_has_filter","","false","2024-12-02 17:46:23"
"Automation Pipeline Command Parser","command_has_parser","","false","2024-12-02 17:46:21"
"Automation Pipeline Command Transformer","command_has_transformer","","false","2024-12-02 17:46:33"
"Configuration Automation Object","config_automation_object","","false","2024-12-02 17:46:28"
"Conflict","conflict","","false","2024-12-02 17:52:50"
"Connection Attributes","connection_attributes","Variables","false","2024-12-02 17:46:17"
"Connect Action","connect_action","Application File","false","2024-12-02 17:28:09"
"Content Block","content_block","Application File","true","2024-12-02 17:42:23"
"Detailed Content","content_block_detail","Content Block","false","2024-12-02 17:42:24"
"IFrames","content_block_iframe","Sized Content","false","2024-12-02 17:42:24"
"Dynamic Content","content_block_programmatic","Content Block","false","2024-12-02 17:42:24"
"Sized Content","content_block_sized","Content Block","true","2024-12-02 17:42:23"
"Static Content","content_block_static","Content Block","false","2024-12-02 17:42:23"
"Style Sheet","content_css","Application File","false","2024-12-02 17:23:56"
"Content Type","content_type","Application File","false","2024-12-02 17:42:23"
"Contract CI","contract_rel_ci","","false","2024-12-02 17:47:56"
"Contract SLA","contract_rel_contract_sla","","false","2024-12-02 17:47:57"
"Contract group","contract_rel_group","","false","2024-12-02 17:47:56"
"Contract Location","contract_rel_location","","false","2024-12-02 17:47:57"
"Contract User","contract_rel_user","","false","2024-12-02 17:47:58"
"SLA Definition","contract_sla","Application File","false","2024-12-02 17:47:39"
"Conversation History Filters","conversation_history_filters","","false","2024-12-02 18:23:56"
"Conversation Metrics","conversation_metrics","","false","2024-12-02 18:23:55"
"Cool Thing","cool_thing","Application File","false","2024-12-02 17:55:51"
"Company","core_company","","false","2024-12-02 17:23:28"
"Country","core_country","","false","2024-12-02 17:23:28"
"Credential Type Metadata","credential_type_metadata","Application File","false","2024-12-02 17:46:16"
"Application Services Action Result","csdm_dashboard_action_report_result","","false","2024-12-02 18:03:02"
"Application Services Dashboard Result","csdm_dashboard_reports_result","","false","2024-12-02 18:03:02"
"Application Services Types Result","csdm_dashboard_type_report_result","","false","2024-12-02 18:03:02"
"CSDM Service mapping","csdm_service_mapping","","false","2024-12-02 17:48:01"
"CSM Field Map","csm_field_map","Application File","false","2024-12-02 17:42:37"
"CSM Table Map","csm_table_map","Application File","false","2024-12-02 17:42:38"
"Customer modified or created CCSI","custmodified_ccsi","","false","2024-12-02 17:44:52"
"Custom Applications Recommendation","custom_applications_recommendation","","false","2024-12-02 18:15:43"
"Search Context","cxs_context_config","Application File","false","2024-12-02 17:47:04"
"Filter Condition","cxs_fltr_condition","Application File","true","2024-12-02 17:47:01"
"Filter Configuration","cxs_fltr_config","Application File","true","2024-12-02 17:47:01"
"Relevant Document","cxs_relevant_doc","","false","2024-12-02 17:47:03"
"Relevant Document Detail","cxs_rel_doc_detail","","false","2024-12-02 17:47:05"
"Resource Configuration","cxs_res_context_config","Application File","false","2024-12-02 17:47:03"
"Search Resource Context Property","cxs_res_context_config_prop","Application File","false","2024-12-02 17:47:03"
"Record Producer Configuration","cxs_rp_config","Base UI Configuration","false","2024-12-02 17:47:04"
"Filter Condition","cxs_rp_fltr_condition","Filter Condition","false","2024-12-02 17:47:02"
"Filter Configuration","cxs_rp_fltr_config","Filter Configuration","false","2024-12-02 17:47:02"
"Searcher","cxs_searcher_config","Application File","false","2024-12-02 17:47:03"
"Available Search Resource","cxs_search_resource","Application File","false","2024-12-02 17:47:03"
"Search Result Display Configuration","cxs_search_result_fields","Application File","false","2024-12-02 17:47:04"
"Search Resource","cxs_search_res_config","Application File","false","2024-12-02 17:47:03"
"Search Resource Property","cxs_search_res_config_prop","Application File","false","2024-12-02 17:47:02"
"Table Configuration","cxs_table_config","Base UI Configuration","false","2024-12-02 17:47:03"
"Email Configuration","cxs_table_email_config","Application File","false","2024-12-02 17:47:02"
"Search Field","cxs_table_field_config","Application File","false","2024-12-02 17:47:01"
"Filter Condition","cxs_table_fltr_condition","Filter Condition","false","2024-12-02 17:47:01"
"Filter Configuration","cxs_table_fltr_config","Filter Configuration","false","2024-12-02 17:47:01"
"Search Actions","cxs_ui_action","Application File","false","2024-12-02 17:47:02"
"Search Action Configuration","cxs_ui_action_config","Application File","false","2024-12-02 17:47:04"
"Base UI Configuration","cxs_ui_config_base","Application File","true","2024-12-02 17:47:02"
"Wizard Configuration","cxs_wizard_config","Base UI Configuration","false","2024-12-02 17:47:04"
"Dashboard Executions","dashboard_executions","","false","2024-12-02 17:54:12"
"Dashboard Stats","dashboard_stats","","false","2024-12-02 17:54:12"
"Dashboard Stats Executions","dashboard_stats_executions","","false","2024-12-02 17:54:12"
"Data Classification","data_classification","Application File","false","2024-12-02 18:03:48"
"Data Egress Count","data_egress_count","Platform Analytics Event Aggregate","false","2024-12-02 18:23:43"
"Audio","db_audio","Application File","false","2024-12-02 17:28:09"
"Images","db_image","Application File","false","2024-12-02 17:25:28"
"Video","db_video","","false","2024-12-02 17:42:00"
"Diagnostic Details","diagnostics_history","","false","2024-12-02 17:44:30"
"Diagnostics Result","diagnostics_result","","false","2024-12-02 17:44:29"
"Diagnostics Test","diagnostics_test","","false","2024-12-02 17:41:58"
"Diagnostic Event","diagnostic_event","","false","2024-12-02 17:28:23"
"Diagnostic Rule","diagnostic_rule","","false","2024-12-02 17:44:30"
"Diagrammer Actions","diagrammer_action","Application File","true","2024-12-02 17:40:08"
"Discovery Active Error","discovery_active_error","","false","2024-12-02 17:46:38"
"Classification","discovery_classy","Application File","true","2024-12-02 17:46:21"
"UNIX Classification","discovery_classy_unix","Classification","false","2024-12-02 17:46:36"
"Windows Classification","discovery_classy_windows","Classification","false","2024-12-02 17:46:21"
"Classification Criteria","discovery_class_criteria","Application File","false","2024-12-02 17:46:29"
"Credentials","discovery_credentials","","true","2024-12-02 17:29:06"
"Device Duplicate Ips","discovery_device_duplicate_ips","","false","2024-12-02 17:46:27"
"Device","discovery_device_history","","false","2024-12-02 17:46:34"
"Discovery Last errors","discovery_error_messages","","false","2024-12-02 17:46:28"
"Discovery Help Link","discovery_help_link","","false","2024-12-02 17:46:21"
"Discovery Log","discovery_log","Log Entry","false","2024-12-02 17:46:30"
"Discovery Log","discovery_log0000","Log Entry","false","2024-12-02 17:46:31"
"Discovery Log","discovery_log0001","Log Entry","false","2024-12-02 17:46:31"
"Discovery Log","discovery_log0002","Log Entry","false","2024-12-02 17:46:31"
"Discovery Log","discovery_log0003","Log Entry","false","2024-12-02 17:46:31"
"Discovery Log","discovery_log0004","Log Entry","false","2024-12-02 17:46:32"
"Discovery Log","discovery_log0005","Log Entry","false","2024-12-02 17:46:32"
"Discovery Log","discovery_log0006","Log Entry","false","2024-12-02 17:46:32"
"Discovery Log","discovery_log0007","Log Entry","false","2024-12-02 17:46:32"
"Discovery Port Probe","discovery_port_probe","Application File","false","2024-12-02 17:46:24"
"Probe","discovery_probes","Application File","true","2024-12-02 17:46:26"
"CIM Probe","discovery_probes_cim","Probe","false","2024-12-02 17:46:33"
"CIM Query","discovery_probes_cim_query","Application File","false","2024-12-02 17:46:25"
"MultiProbe","discovery_probes_multi","Probe","false","2024-12-02 17:46:34"
"MultiProbe Included Probe","discovery_probes_multi_probe","Application File","false","2024-12-02 17:46:38"
"SNMP Probe","discovery_probes_snmp","Probe","false","2024-12-02 17:46:26"
"SNMP Field","discovery_probes_snmp_field","Application File","false","2024-12-02 17:46:32"
"WMI Probe","discovery_probes_wmi","Probe","false","2024-12-02 17:46:29"
"WMI Field","discovery_probes_wmi_field","Application File","false","2024-12-02 17:46:22"
"Probe Capability","discovery_probe_capability_m2m","","false","2024-12-02 17:46:37"
"Probe parameter","discovery_probe_parameter","Application File","false","2024-12-02 17:46:26"
"Discovery Queue","discovery_queue","","true","2024-12-02 17:46:21"
"Discovery Range Set","discovery_range","Application File","false","2024-12-02 17:46:36"
"Discovery IP Range","discovery_range_item","Application File","false","2024-12-02 17:46:27"
"Discovery Result","discovery_result","","false","2024-12-02 17:46:32"
"Discovery Status","discovery_status","","false","2024-12-02 17:46:22"
